Feature
1,ENSG00000198795
2,ENSG00000154277
3,ENSG00000211640
4,ENSG00000166147
5,ENSG00000129173
6,ENSG00000117650
7,ENSG00000158485
8,ENSG00000240888
9,ENSG00000281392
10,ENSG00000229425
11,ENSG00000179097
12,ENSG00000117834
13,ENSG00000188580
14,ENSG00000233785
15,ENSG00000182890
16,ENSG00000168702
17,ENSG00000139734
18,ENSG00000232628
19,ENSG00000250742
20,ENSG00000205022
21,ENSG00000286921
22,ENSG00000229521
23,ENSG00000113657
24,ENSG00000272158
25,ENSG00000185156
26,ENSG00000106772
27,ENSG00000106236
28,ENSG00000171798
29,ENSG00000151838
30,ENSG00000257038
31,ENSG00000169495
32,ENSG00000157782
33,ENSG00000117245
34,ENSG00000259884
35,ENSG00000133055
36,ENSG00000286234
37,ENSG00000267257
38,ENSG00000181963
39,ENSG00000119865
40,ENSG00000229021
41,ENSG00000115718
42,ENSG00000176771
43,ENSG00000286320
44,ENSG00000261226
45,ENSG00000257595
46,ENSG00000122592
47,ENSG00000173391
48,ENSG00000118231
49,ENSG00000253958
50,ENSG00000130513
51,ENSG00000213973
52,ENSG00000188015
53,ENSG00000153157
54,ENSG00000147488
55,ENSG00000121211
56,ENSG00000167601
57,ENSG00000231346
58,ENSG00000259225
59,ENSG00000149948
60,ENSG00000107282
61,ENSG00000250274
62,ENSG00000122641
63,ENSG00000164638
64,ENSG00000153132
65,ENSG00000162512
66,ENSG00000203797
67,ENSG00000179141
68,ENSG00000150783
69,ENSG00000266256
70,ENSG00000177602
71,ENSG00000136315
72,ENSG00000100276
73,ENSG00000170412
74,ENSG00000197272
75,ENSG00000273211
76,ENSG00000107593
77,ENSG00000262712
78,ENSG00000090659
79,ENSG00000254477
80,ENSG00000231401
81,ENSG00000273192
82,ENSG00000272568
83,ENSG00000287917
84,ENSG00000262097
85,ENSG00000130147
86,ENSG00000102962
87,ENSG00000255062
88,ENSG00000273179
89,ENSG00000278467
90,ENSG00000122861
91,ENSG00000151917
92,ENSG00000250361
93,ENSG00000198732
94,ENSG00000160963
95,ENSG00000261327
96,ENSG00000226089
97,ENSG00000248991
98,ENSG00000135424
99,ENSG00000115457
100,ENSG00000183092
101,ENSG00000175147
102,ENSG00000148680
103,ENSG00000105270
104,ENSG00000161640
105,ENSG00000182636
106,ENSG00000178175
107,ENSG00000114923
108,ENSG00000275527
109,ENSG00000286659
110,ENSG00000161055
111,ENSG00000110079
112,ENSG00000281530
113,ENSG00000257831
114,ENSG00000070159
115,ENSG00000274995
116,ENSG00000267262
117,ENSG00000253368
118,ENSG00000280620
119,ENSG00000171056
120,ENSG00000283667
121,ENSG00000261329
122,ENSG00000124006
123,ENSG00000144681
124,ENSG00000175315
125,ENSG00000215241
126,ENSG00000094661
127,ENSG00000139572
128,ENSG00000055957
129,ENSG00000241280
130,ENSG00000091513
131,ENSG00000090530
132,ENSG00000231426
133,ENSG00000104879
134,ENSG00000229140
135,ENSG00000215533
136,ENSG00000150773
137,ENSG00000287195
138,ENSG00000167085
139,ENSG00000231528
140,ENSG00000132681
141,ENSG00000196388
142,ENSG00000154025
143,ENSG00000080573
144,ENSG00000153495
145,ENSG00000259789
146,ENSG00000134769
147,ENSG00000273980
148,ENSG00000178093
149,ENSG00000108950
150,ENSG00000286504
151,ENSG00000155962
152,ENSG00000100652
153,ENSG00000131475
154,ENSG00000165480
155,ENSG00000283422
156,ENSG00000186652
157,ENSG00000197889
158,ENSG00000259118
159,ENSG00000116898
160,ENSG00000142945
161,ENSG00000133121
162,ENSG00000108551
163,ENSG00000271321
164,ENSG00000265478
165,ENSG00000179840
166,ENSG00000276867
167,ENSG00000276092
168,ENSG00000266717
169,ENSG00000260918
170,ENSG00000156113
171,ENSG00000246100
172,ENSG00000229859
173,ENSG00000236548
174,ENSG00000181634
175,ENSG00000120256
176,ENSG00000071539
177,ENSG00000203943
178,ENSG00000100373
179,ENSG00000271797
180,ENSG00000155974
181,ENSG00000254665
182,ENSG00000267491
183,ENSG00000270096
184,ENSG00000134532
185,ENSG00000185133
186,ENSG00000180592
187,ENSG00000170855
188,ENSG00000152672
189,ENSG00000274021
190,ENSG00000143476
191,ENSG00000116649
192,ENSG00000287657
193,ENSG00000275445
194,ENSG00000272966
195,ENSG00000187980
196,ENSG00000112667
197,ENSG00000187474
198,ENSG00000255422
199,ENSG00000078399
200,ENSG00000167046
201,ENSG00000171631
202,ENSG00000268051
203,ENSG00000159199
204,ENSG00000130165
205,ENSG00000228280
206,ENSG00000167118
207,ENSG00000154258
208,ENSG00000175793
209,ENSG00000184117
210,ENSG00000236953
211,ENSG00000174564
212,ENSG00000175928
213,ENSG00000276724
214,ENSG00000224877
215,ENSG00000155792
216,ENSG00000259125
217,ENSG00000188372
218,ENSG00000287202
219,ENSG00000263859
220,ENSG00000256448
221,ENSG00000039068
222,ENSG00000282936
223,ENSG00000111199
224,ENSG00000101444
225,ENSG00000231249
226,ENSG00000114656
227,ENSG00000107719
228,ENSG00000144730
229,ENSG00000273133
230,ENSG00000101353
231,ENSG00000128185
232,ENSG00000276814
233,ENSG00000144867
234,ENSG00000111667
235,ENSG00000267547
236,ENSG00000235834
237,ENSG00000223496
238,ENSG00000262919
239,ENSG00000173171
240,ENSG00000092051
241,ENSG00000233308
242,ENSG00000115806
243,ENSG00000269444
244,ENSG00000121680
245,ENSG00000167136
246,ENSG00000143256
247,ENSG00000108561
248,ENSG00000197380
249,ENSG00000176076
250,ENSG00000270108
251,ENSG00000099250
252,ENSG00000117862
253,ENSG00000256928
254,ENSG00000197165
255,ENSG00000105538
256,ENSG00000266839
257,ENSG00000126749
258,ENSG00000164253
259,ENSG00000181924
260,ENSG00000135540
261,ENSG00000255374
262,ENSG00000074842
263,ENSG00000171320
264,ENSG00000102103
265,ENSG00000235313
266,ENSG00000135094
267,ENSG00000103089
268,ENSG00000272010
269,ENSG00000196422
270,ENSG00000134531
271,ENSG00000287713
272,ENSG00000086598
273,ENSG00000135549
274,ENSG00000162931
275,ENSG00000064490
276,ENSG00000124562
277,ENSG00000068137
278,ENSG00000277152
279,ENSG00000168306
280,ENSG00000151164
281,ENSG00000162723
282,ENSG00000232233
283,ENSG00000095906
284,ENSG00000244998
285,ENSG00000062582
286,ENSG00000249502
287,ENSG00000140284
288,ENSG00000126602
289,ENSG00000113621
290,ENSG00000163053
291,ENSG00000142224
292,ENSG00000141933
293,ENSG00000244038
294,ENSG00000155545
295,ENSG00000143674
296,ENSG00000211445
297,ENSG00000232874
298,ENSG00000166816
299,ENSG00000135480
300,ENSG00000141101
301,ENSG00000059588
302,ENSG00000004809
303,ENSG00000130300
304,ENSG00000271754
305,ENSG00000171135
306,ENSG00000161647
307,ENSG00000262814
308,ENSG00000084092
309,ENSG00000256948
310,ENSG00000248890
311,ENSG00000169282
312,ENSG00000178445
313,ENSG00000255491
314,ENSG00000248874
315,ENSG00000196465
316,ENSG00000106853
317,ENSG00000122025
318,ENSG00000138629
319,ENSG00000283141
320,ENSG00000110237
321,ENSG00000105341
322,ENSG00000198917
323,ENSG00000183570
324,ENSG00000276573
325,ENSG00000127554
326,ENSG00000157020
327,ENSG00000249483
328,ENSG00000276256
329,ENSG00000260136
330,ENSG00000065491
331,ENSG00000171960
332,ENSG00000271788
333,ENSG00000136521
334,ENSG00000114023
335,ENSG00000205981
336,ENSG00000079462
337,ENSG00000170322
338,ENSG00000287564
339,ENSG00000115364
340,ENSG00000074201
341,ENSG00000132676
342,ENSG00000105677
343,ENSG00000261141
344,ENSG00000225855
345,ENSG00000089685
346,ENSG00000234147
347,ENSG00000139180
348,ENSG00000166145
349,ENSG00000144550
350,ENSG00000129055
351,ENSG00000229258
352,ENSG00000101194
353,ENSG00000171695
354,ENSG00000068438
355,ENSG00000261172
356,ENSG00000273254
357,ENSG00000141161
358,ENSG00000120254
359,ENSG00000230732
360,ENSG00000115128
361,ENSG00000049089
362,ENSG00000184428
363,ENSG00000077348
364,ENSG00000120805
365,ENSG00000080189
366,ENSG00000178952
367,ENSG00000254017
368,ENSG00000169021
369,ENSG00000008382
370,ENSG00000139684
371,ENSG00000137757
372,ENSG00000168569
373,ENSG00000171720
374,ENSG00000101997
375,ENSG00000105185
376,ENSG00000145708
377,ENSG00000160256
378,ENSG00000167674
379,ENSG00000141543
380,ENSG00000205339
381,ENSG00000286809
382,ENSG00000146670
383,ENSG00000137288
384,ENSG00000149782
385,ENSG00000143753
386,ENSG00000108344
387,ENSG00000237980
388,ENSG00000214650
389,ENSG00000128283
390,ENSG00000138777
391,ENSG00000114554
392,ENSG00000148688
393,ENSG00000128626
394,ENSG00000179914
395,ENSG00000101440
396,ENSG00000134028
397,ENSG00000141295
398,ENSG00000261216
399,ENSG00000105676
400,ENSG00000125656
401,ENSG00000135597
402,ENSG00000165689
403,ENSG00000149262
404,ENSG00000117266
405,ENSG00000123159
406,ENSG00000205629
407,ENSG00000166197
408,ENSG00000065268
409,ENSG00000132394
410,ENSG00000213619
411,ENSG00000180340
412,ENSG00000165792
413,ENSG00000130159
414,ENSG00000256436
415,ENSG00000111581
416,ENSG00000184990
417,ENSG00000122547
418,ENSG00000215021
419,ENSG00000179271
420,ENSG00000132254
421,ENSG00000157227
422,ENSG00000100216
423,ENSG00000277020
424,ENSG00000117133
425,ENSG00000161179
426,ENSG00000112996
427,ENSG00000146109
428,ENSG00000142507
429,ENSG00000071994
430,ENSG00000149658
431,ENSG00000182979
432,ENSG00000267270
433,ENSG00000111319
434,ENSG00000115596
435,ENSG00000115514
436,ENSG00000196550
437,ENSG00000134369
438,ENSG00000143333
439,ENSG00000287255
440,ENSG00000151500
441,ENSG00000213930
442,ENSG00000102931
443,ENSG00000138363
444,ENSG00000185585
445,ENSG00000178028
446,ENSG00000132661
447,ENSG00000119787
448,ENSG00000036565
449,ENSG00000158477
450,ENSG00000110107
451,ENSG00000267077
452,ENSG00000139344
453,ENSG00000198218
454,ENSG00000123843
455,ENSG00000205544
456,ENSG00000229591
457,ENSG00000065150
458,ENSG00000268375
459,ENSG00000056050
460,ENSG00000160113
461,ENSG00000260507
462,ENSG00000138663
463,ENSG00000151929
464,ENSG00000170502
465,ENSG00000270574
466,ENSG00000258572
467,ENSG00000131373
468,ENSG00000166902
469,ENSG00000169689
470,ENSG00000184752
471,ENSG00000286994
472,ENSG00000272040
473,ENSG00000165916
474,ENSG00000072506
475,ENSG00000119640
476,ENSG00000184281
477,ENSG00000232828
478,ENSG00000028203
479,ENSG00000271937
480,ENSG00000065802
481,ENSG00000165629
482,ENSG00000275993
483,ENSG00000139567
484,ENSG00000011007
485,ENSG00000073060
486,ENSG00000171861
487,ENSG00000142230
488,ENSG00000260121
489,ENSG00000100714
490,ENSG00000130208
491,ENSG00000228058
492,ENSG00000138085
493,ENSG00000103152
494,ENSG00000060982
495,ENSG00000225850
496,ENSG00000167792
497,ENSG00000168101
498,ENSG00000277342
499,ENSG00000149136
500,ENSG00000105248
501,ENSG00000110400
502,ENSG00000125652
503,ENSG00000135624
504,ENSG00000141959
505,ENSG00000143344
506,ENSG00000161860
507,ENSG00000183154
508,ENSG00000126106
509,ENSG00000103274
510,ENSG00000162076
511,ENSG00000197815
512,ENSG00000136718
513,ENSG00000248714
514,ENSG00000174547
515,ENSG00000166199
516,ENSG00000171425
517,ENSG00000102900
518,ENSG00000151465
519,ENSG00000169242
520,ENSG00000241258
521,ENSG00000166347
522,ENSG00000230684
523,ENSG00000237017
524,ENSG00000159588
525,ENSG00000145191
526,ENSG00000273258
527,ENSG00000154319
528,ENSG00000274227
529,ENSG00000165795
530,ENSG00000101346
531,ENSG00000196208
532,ENSG00000063601
533,ENSG00000146701
534,ENSG00000168546
535,ENSG00000196313
536,ENSG00000111358
537,ENSG00000178741
538,ENSG00000130810
539,ENSG00000005448
540,ENSG00000145912
541,ENSG00000070371
542,ENSG00000226899
543,ENSG00000140718
544,ENSG00000104823
545,ENSG00000146842
546,ENSG00000100591
547,ENSG00000204392
548,ENSG00000180228
549,ENSG00000182712
550,ENSG00000204176
551,ENSG00000173801
552,ENSG00000162729
553,ENSG00000176946
554,ENSG00000065057
555,ENSG00000117013
556,ENSG00000141391
557,ENSG00000143374
558,ENSG00000185670
559,ENSG00000134910
560,ENSG00000180817
561,ENSG00000107874
562,ENSG00000181929
563,ENSG00000010704
564,ENSG00000123297
565,ENSG00000128203
566,ENSG00000169026
567,ENSG00000183087
568,ENSG00000130520
569,ENSG00000101132
570,ENSG00000137547
571,ENSG00000107731
572,ENSG00000275719
573,ENSG00000116663
574,ENSG00000114021
575,ENSG00000133250
576,ENSG00000204316
577,ENSG00000135972
578,ENSG00000224271
579,ENSG00000271976
580,ENSG00000127952
581,ENSG00000164576
582,ENSG00000168061
583,ENSG00000111652
584,ENSG00000158488
585,ENSG00000154719
586,ENSG00000213316
587,ENSG00000268516
588,ENSG00000256683
589,ENSG00000100142
590,ENSG00000159556
591,ENSG00000235478
592,ENSG00000100823
593,ENSG00000258757
594,ENSG00000160606
595,ENSG00000099800
596,ENSG00000090971
597,ENSG00000248487
598,ENSG00000138382
599,ENSG00000100632
600,ENSG00000115539
601,ENSG00000273375
602,ENSG00000122376
603,ENSG00000053372
604,ENSG00000248489
605,ENSG00000147224
606,ENSG00000261096
607,ENSG00000099849
608,ENSG00000123427
609,ENSG00000262728
610,ENSG00000187630
611,ENSG00000230747
612,ENSG00000135778
613,ENSG00000115484
614,ENSG00000198832
615,ENSG00000106049
616,ENSG00000173418
617,ENSG00000136522
618,ENSG00000225465
619,ENSG00000143106
620,ENSG00000111110
621,ENSG00000123064
622,ENSG00000286489
623,ENSG00000107625
624,ENSG00000270170
625,ENSG00000249604
626,ENSG00000275832
627,ENSG00000143621
628,ENSG00000150961
629,ENSG00000120896
630,ENSG00000137955
631,ENSG00000124802
632,ENSG00000181135
633,ENSG00000176182
634,ENSG00000100575
635,ENSG00000267655
636,ENSG00000130584
637,ENSG00000178999
638,ENSG00000139343
639,ENSG00000138802
640,ENSG00000105501
641,ENSG00000235910
642,ENSG00000106460
643,ENSG00000187583
644,ENSG00000117448
645,ENSG00000107954
646,ENSG00000100442
647,ENSG00000085377
648,ENSG00000084072
649,ENSG00000065320
650,ENSG00000146833
651,ENSG00000163378
652,ENSG00000137944
653,ENSG00000117868
654,ENSG00000163882
655,ENSG00000178035
656,ENSG00000198612
657,ENSG00000164022
658,ENSG00000180992
659,ENSG00000134697
660,ENSG00000174917
661,ENSG00000271888
662,ENSG00000160446
663,ENSG00000172215
664,ENSG00000196712
665,ENSG00000184162
666,ENSG00000159921
667,ENSG00000187838
668,ENSG00000156990
669,ENSG00000260923
670,ENSG00000105516
671,ENSG00000239306
672,ENSG00000225793
673,ENSG00000177830
674,ENSG00000256152
675,ENSG00000105928
676,ENSG00000250714
677,ENSG00000124541
678,ENSG00000085274
679,ENSG00000203791
680,ENSG00000187688
681,ENSG00000287562
682,ENSG00000101977
683,ENSG00000157911
684,ENSG00000106263
685,ENSG00000127837
686,ENSG00000259380
687,ENSG00000063761
688,ENSG00000141994
689,ENSG00000269296
690,ENSG00000260464
691,ENSG00000173545
692,ENSG00000205744
693,ENSG00000170955
694,ENSG00000254004
695,ENSG00000166226
696,ENSG00000110801
697,ENSG00000123700
698,ENSG00000227014
699,ENSG00000136305
700,ENSG00000172315
701,ENSG00000100209
702,ENSG00000250988
703,ENSG00000273151
704,ENSG00000065328
705,ENSG00000165410
706,ENSG00000257242
707,ENSG00000108528
708,ENSG00000205041
709,ENSG00000163629
710,ENSG00000156928
711,ENSG00000250132
712,ENSG00000133398
713,ENSG00000267576
714,ENSG00000110025
715,ENSG00000138769
716,ENSG00000179750
717,ENSG00000254415
718,ENSG00000084774
719,ENSG00000005436
720,ENSG00000204394
721,ENSG00000150456
722,ENSG00000285081
723,ENSG00000137720
724,ENSG00000133216
725,ENSG00000075914
726,ENSG00000171812
727,ENSG00000004779
728,ENSG00000103227
729,ENSG00000213339
730,ENSG00000103035
731,ENSG00000274523
